symptom_name;disease_common_name
sleep deprivation;multiple sclerosis
sleep deprivation;parkinson's disease
sleep deprivation;epilepsy syndrome
sleep deprivation;migraine
sleep deprivation;restless legs syndrome
sleep deprivation;graves' disease
sleep deprivation;chronic kidney failure
sleep deprivation;anemia
sleep deprivation;systemic lupus erythematosus
sleep deprivation;type 1 diabetes mellitus
sleep deprivation;hypothyroidism
sleep deprivation;panic disorder
sleep deprivation;bipolar disorder
sleep deprivation;endogenous depression
sleep deprivation;schizophrenia
sleep deprivation;creutzfeldt-jakob disease
sleep deprivation;gestational diabetes
sleep deprivation;atopic dermatitis
sleep deprivation;attention deficit hyperactivity disorder
sleep deprivation;autistic disorder
sleep deprivation;narcolepsy
oral manifestations;skin cancer
oral manifestations;osteoporosis
oral manifestations;rheumatoid arthritis
oral manifestations;systemic scleroderma
oral manifestations;leprosy
oral manifestations;uterine fibroid
oral manifestations;head and neck cancer
oral manifestations;mediastinal cancer
oral manifestations;ankylosing spondylitis
oral manifestations;ulcerative colitis
oral manifestations;crohn's disease
oral manifestations;multiple sclerosis
oral manifestations;parkinson's disease
oral manifestations;epilepsy syndrome
oral manifestations;amyotrophic lateral sclerosis
oral manifestations;chronic kidney failure
oral manifestations;kawasaki disease
oral manifestations;anemia
oral manifestations;systemic lupus erythematosus
oral manifestations;type 1 diabetes mellitus
oral manifestations;hypothyroidism
oral manifestations;schizophrenia
oral manifestations;bone cancer
oral manifestations;adrenal gland cancer
oral manifestations;testicular cancer
oral manifestations;ocular cancer
oral manifestations;peripheral nervous system neoplasm
oral manifestations;paget's disease of bone
oral manifestations;celiac disease
oral manifestations;behcet's disease
oral manifestations;cleft lip
oral manifestations;periodontitis
oral manifestations;dental caries
diarrhea;acquired immunodeficiency syndrome
diarrhea;breast cancer
diarrhea;colon cancer
diarrhea;skin cancer
diarrhea;osteoporosis
diarrhea;rheumatoid arthritis
diarrhea;alzheimer's disease
diarrhea;coronary artery disease
diarrhea;hypertension
diarrhea;systemic scleroderma
diarrhea;vitiligo
diarrhea;type 2 diabetes mellitus
diarrhea;metabolic syndrome x
diarrhea;obesity
diarrhea;leprosy
diarrhea;hepatitis b
diarrhea;malaria
diarrhea;uterine fibroid
diarrhea;malignant glioma
diarrhea;melanoma
diarrhea;retroperitoneal cancer
diarrhea;esophageal cancer
diarrhea;rectum cancer
diarrhea;stomach cancer
diarrhea;liver cancer
diarrhea;pancreatic cancer
diarrhea;ovarian cancer
diarrhea;head and neck cancer
diarrhea;larynx cancer
diarrhea;hematologic cancer
diarrhea;brain cancer
diarrhea;spinal cancer
diarrhea;mediastinal cancer
diarrhea;thymus cancer
diarrhea;uterine cancer
diarrhea;prostate cancer
diarrhea;kidney cancer
diarrhea;ankylosing spondylitis
diarrhea;ulcerative colitis
diarrhea;crohn's disease
diarrhea;asthma
diarrhea;chronic obstructive pulmonary disease
diarrhea;multiple sclerosis
diarrhea;parkinson's disease
diarrhea;epilepsy syndrome
diarrhea;migraine
diarrhea;amyotrophic lateral sclerosis
diarrhea;graves' disease
diarrhea;chronic kidney failure
diarrhea;kawasaki disease
diarrhea;anemia
diarrhea;systemic lupus erythematosus
diarrhea;type 1 diabetes mellitus
diarrhea;hypothyroidism
diarrhea;panic disorder
diarrhea;bipolar disorder
diarrhea;endogenous depression
diarrhea;schizophrenia
diarrhea;polycystic ovary syndrome
diarrhea;germ cell cancer
diarrhea;malignant mesothelioma
diarrhea;bone cancer
diarrhea;bile duct cancer
diarrhea;gallbladder cancer
diarrhea;appendix cancer
diarrhea;jejunal cancer
diarrhea;adrenal gland cancer
diarrhea;testicular cancer
diarrhea;vascular cancer
diarrhea;vulva cancer
diarrhea;urinary bladder cancer
diarrhea;paget's disease of bone
diarrhea;psoriatic arthritis
diarrhea;gout
diarrhea;sclerosing cholangitis
diarrhea;celiac disease
diarrhea;pancreatitis
diarrhea;behcet's disease
diarrhea;dental caries
diarrhea;idiopathic pulmonary fibrosis
diarrhea;intracranial aneurysm
diarrhea;glaucoma
diarrhea;iga glomerulonephritis
diarrhea;dilated cardiomyopathy
diarrhea;abdominal aortic aneurysm
diarrhea;thoracic aortic aneurysm
diarrhea;atopic dermatitis
diarrhea;attention deficit hyperactivity disorder
diarrhea;autistic disorder
diarrhea;primary biliary cirrhosis
hyperoxia;breast cancer
hyperoxia;colon cancer
hyperoxia;alzheimer's disease
hyperoxia;coronary artery disease
hyperoxia;atherosclerosis
hyperoxia;hypertension
hyperoxia;obesity
hyperoxia;malignant glioma
hyperoxia;head and neck cancer
hyperoxia;larynx cancer
hyperoxia;brain cancer
hyperoxia;meningioma
hyperoxia;prostate cancer
hyperoxia;asthma
hyperoxia;chronic obstructive pulmonary disease
hyperoxia;epilepsy syndrome
hyperoxia;chronic kidney failure
hyperoxia;anemia
hyperoxia;type 1 diabetes mellitus
hyperoxia;hypothyroidism
hyperoxia;panic disorder
hyperoxia;urinary bladder cancer
hyperoxia;idiopathic pulmonary fibrosis
hyperoxia;glaucoma
hyperoxia;dilated cardiomyopathy
hyperoxia;otosclerosis
sneezing;brain cancer
sneezing;asthma
sneezing;chronic obstructive pulmonary disease
sneezing;chronic kidney failure
sneezing;endogenous depression
sneezing;intracranial aneurysm
sneezing;thoracic aortic aneurysm
sneezing;gilles de la tourette syndrome
asthenia;acquired immunodeficiency syndrome
asthenia;breast cancer
asthenia;colon cancer
asthenia;skin cancer
asthenia;osteoporosis
asthenia;rheumatoid arthritis
asthenia;alzheimer's disease
asthenia;coronary artery disease
asthenia;hypertension
asthenia;obesity
asthenia;leprosy
asthenia;hepatitis b
asthenia;malaria
asthenia;uterine fibroid
asthenia;muscle cancer
asthenia;malignant glioma
asthenia;melanoma
asthenia;retroperitoneal cancer
asthenia;esophageal cancer
asthenia;rectum cancer
asthenia;stomach cancer
asthenia;liver cancer
asthenia;pancreatic cancer
asthenia;ovarian cancer
asthenia;head and neck cancer
asthenia;larynx cancer
asthenia;hematologic cancer
asthenia;brain cancer
asthenia;meningioma
asthenia;spinal cancer
asthenia;mediastinal cancer
asthenia;thymus cancer
asthenia;uterine cancer
asthenia;prostate cancer
asthenia;kidney cancer
asthenia;ankylosing spondylitis
asthenia;ulcerative colitis
asthenia;crohn's disease
asthenia;asthma
asthenia;chronic obstructive pulmonary disease
asthenia;multiple sclerosis
asthenia;parkinson's disease
asthenia;epilepsy syndrome
asthenia;migraine
asthenia;amyotrophic lateral sclerosis
asthenia;restless legs syndrome
asthenia;graves' disease
asthenia;chronic kidney failure
asthenia;kawasaki disease
asthenia;anemia
asthenia;systemic lupus erythematosus
asthenia;alopecia areata
asthenia;type 1 diabetes mellitus
asthenia;hypothyroidism
asthenia;panic disorder
asthenia;bipolar disorder
asthenia;endogenous depression
asthenia;schizophrenia
fever of unknown origin;acquired immunodeficiency syndrome
fever of unknown origin;breast cancer
fever of unknown origin;colon cancer
fever of unknown origin;skin cancer
fever of unknown origin;rheumatoid arthritis
fever of unknown origin;coronary artery disease
fever of unknown origin;systemic scleroderma
fever of unknown origin;hepatitis b
fever of unknown origin;malaria
fever of unknown origin;uterine fibroid
fever of unknown origin;melanoma
fever of unknown origin;retroperitoneal cancer
fever of unknown origin;esophageal cancer
fever of unknown origin;rectum cancer
fever of unknown origin;stomach cancer
fever of unknown origin;liver cancer
fever of unknown origin;ovarian cancer
fever of unknown origin;head and neck cancer
fever of unknown origin;hematologic cancer
fever of unknown origin;brain cancer
fever of unknown origin;meningioma
fever of unknown origin;spinal cancer
fever of unknown origin;mediastinal cancer
fever of unknown origin;uterine cancer
fever of unknown origin;prostate cancer
fever of unknown origin;kidney cancer
fever of unknown origin;ankylosing spondylitis
fever of unknown origin;ulcerative colitis
fever of unknown origin;crohn's disease
fever of unknown origin;asthma
fever of unknown origin;multiple sclerosis
fever of unknown origin;parkinson's disease
fever of unknown origin;epilepsy syndrome
fever of unknown origin;graves' disease
fever of unknown origin;chronic kidney failure
fever of unknown origin;kawasaki disease
fever of unknown origin;anemia
fever of unknown origin;systemic lupus erythematosus
fever of unknown origin;hypothyroidism
fever of unknown origin;bipolar disorder
fever of unknown origin;schizophrenia
fever of unknown origin;malignant mesothelioma
fever of unknown origin;gallbladder cancer
fever of unknown origin;jejunal cancer
fever of unknown origin;adrenal gland cancer
fever of unknown origin;testicular cancer
fever of unknown origin;ocular cancer
fever of unknown origin;vascular cancer
fever of unknown origin;urinary bladder cancer
fever of unknown origin;gout
fever of unknown origin;celiac disease
fever of unknown origin;pancreatitis
fever of unknown origin;behcet's disease
fever of unknown origin;idiopathic pulmonary fibrosis
fever of unknown origin;intracranial aneurysm
fever of unknown origin;abdominal aortic aneurysm
fever of unknown origin;thoracic aortic aneurysm
fever of unknown origin;autistic disorder
fever of unknown origin;primary biliary cirrhosis
fetal macrosomia;breast cancer
fetal macrosomia;hypertension
fetal macrosomia;type 2 diabetes mellitus
fetal macrosomia;metabolic syndrome x
fetal macrosomia;obesity
fetal macrosomia;liver cancer
fetal macrosomia;brain cancer
fetal macrosomia;epilepsy syndrome
fetal macrosomia;anemia
fetal macrosomia;type 1 diabetes mellitus
fetal macrosomia;bipolar disorder
fetal macrosomia;polycystic ovary syndrome
fetal macrosomia;gestational diabetes
fetal macrosomia;autistic disorder
emaciation;acquired immunodeficiency syndrome
emaciation;osteoporosis
emaciation;rheumatoid arthritis
emaciation;hypertension
emaciation;obesity
emaciation;malignant glioma
emaciation;stomach cancer
emaciation;liver cancer
emaciation;pancreatic cancer
emaciation;brain cancer
emaciation;kidney cancer
emaciation;crohn's disease
emaciation;chronic obstructive pulmonary disease
emaciation;multiple sclerosis
emaciation;amyotrophic lateral sclerosis
emaciation;chronic kidney failure
emaciation;anemia
emaciation;celiac disease
emaciation;pancreatitis
overweight;acquired immunodeficiency syndrome
overweight;breast cancer
overweight;colon cancer
overweight;skin cancer
overweight;osteoporosis
overweight;rheumatoid arthritis
overweight;alzheimer's disease
overweight;coronary artery disease
overweight;atherosclerosis
overweight;hypertension
overweight;type 2 diabetes mellitus
overweight;metabolic syndrome x
overweight;obesity
overweight;hepatitis b
overweight;melanoma
overweight;esophageal cancer
overweight;rectum cancer
overweight;stomach cancer
overweight;liver cancer
overweight;pancreatic cancer
overweight;ovarian cancer
overweight;hematologic cancer
overweight;prostate cancer
overweight;kidney cancer
overweight;crohn's disease
overweight;asthma
overweight;chronic obstructive pulmonary disease
overweight;parkinson's disease
overweight;epilepsy syndrome
overweight;migraine
overweight;chronic kidney failure
overweight;anemia
overweight;type 1 diabetes mellitus
overweight;hypothyroidism
overweight;bipolar disorder
overweight;endogenous depression
overweight;schizophrenia
overweight;polycystic ovary syndrome
overweight;gallbladder cancer
overweight;celiac disease
overweight;pancreatitis
overweight;periodontitis
overweight;dental caries
overweight;gestational diabetes
overweight;abdominal aortic aneurysm
overweight;atopic dermatitis
overweight;attention deficit hyperactivity disorder
overweight;autistic disorder
overweight;narcolepsy
overweight;barrett's esophagus
obesity, morbid;breast cancer
obesity, morbid;colon cancer
obesity, morbid;skin cancer
obesity, morbid;osteoporosis
obesity, morbid;alzheimer's disease
obesity, morbid;coronary artery disease
obesity, morbid;atherosclerosis
obesity, morbid;hypertension
obesity, morbid;type 2 diabetes mellitus
obesity, morbid;metabolic syndrome x
obesity, morbid;obesity
obesity, morbid;uterine fibroid
obesity, morbid;retroperitoneal cancer
obesity, morbid;esophageal cancer
obesity, morbid;rectum cancer
obesity, morbid;stomach cancer
obesity, morbid;liver cancer
obesity, morbid;pancreatic cancer
obesity, morbid;ovarian cancer
obesity, morbid;uterine cancer
obesity, morbid;prostate cancer
obesity, morbid;kidney cancer
obesity, morbid;ankylosing spondylitis
obesity, morbid;ulcerative colitis
obesity, morbid;crohn's disease
obesity, morbid;asthma
obesity, morbid;chronic obstructive pulmonary disease
obesity, morbid;epilepsy syndrome
obesity, morbid;migraine
obesity, morbid;chronic kidney failure
obesity, morbid;anemia
obesity, morbid;systemic lupus erythematosus
obesity, morbid;type 1 diabetes mellitus
obesity, morbid;hypothyroidism
obesity, morbid;bipolar disorder
obesity, morbid;endogenous depression
obesity, morbid;schizophrenia
obesity, morbid;polycystic ovary syndrome
obesity, morbid;adrenal gland cancer
obesity, morbid;testicular cancer
obesity, morbid;vascular cancer
obesity, morbid;paget's disease of bone
obesity, morbid;psoriatic arthritis
obesity, morbid;pancreatitis
obesity, morbid;intracranial aneurysm
obesity, morbid;membranous glomerulonephritis
obesity, morbid;focal segmental glomerulosclerosis
obesity, morbid;gestational diabetes
obesity, morbid;dilated cardiomyopathy
obesity, morbid;abdominal aortic aneurysm
obesity, morbid;thoracic aortic aneurysm
obesity, morbid;attention deficit hyperactivity disorder
obesity, morbid;narcolepsy
obesity, morbid;nephrolithiasis
obesity, morbid;barrett's esophagus
thinness;breast cancer
thinness;colon cancer
thinness;osteoporosis
thinness;rheumatoid arthritis
thinness;alzheimer's disease
thinness;coronary artery disease
thinness;atherosclerosis
thinness;hypertension
thinness;type 2 diabetes mellitus
thinness;metabolic syndrome x
thinness;obesity
thinness;malaria
thinness;esophageal cancer
thinness;stomach cancer
thinness;head and neck cancer
thinness;brain cancer
thinness;prostate cancer
thinness;ulcerative colitis
thinness;crohn's disease
thinness;asthma
thinness;chronic obstructive pulmonary disease
thinness;parkinson's disease
thinness;chronic kidney failure
thinness;anemia
